,0,1,2,3,4,5,6
18967,D935767708,F12P02E1,5,Thursday,Afternoon,02:00,122
18968,D935767708,F12X02E1,20,Wednesday,Afternoon,02:00,65
18969,D935770524,F12I02E1,2,Wednesday,Afternoon,02:00,122
18970,D935770524,F12O02E1,32,Monday,Afternoon,02:00,114
18971,D935770524,F12P02E1,5,Thursday,Afternoon,02:00,122
18972,D935770524,F12X02E1,20,Wednesday,Afternoon,02:00,65
18973,D935770535,F12I02E1,2,Wednesday,Afternoon,02:00,122
18974,D935770535,F12O02E1,32,Monday,Afternoon,02:00,114
18975,D935770535,F12P02E1,5,Thursday,Afternoon,02:00,122
18976,D935770535,F12X02E1,20,Wednesday,Afternoon,02:00,65
18977,D935772964,G12AL1E1,26,Friday,Afternoon,02:00,109
18978,D935772964,G12AN1E1,35,Tuesday,Afternoon,02:00,103
18979,D935772964,G12ME1E1,19,Wednesday,Morning,02:00,108
18980,D935772964,G12MM1E1,29,Saturday,Afternoon,02:00,109
18981,D935772964,G12PR1E1,29,Saturday,Afternoon,02:00,115
18982,D935772964,G12ST1E1,19,Wednesday,Morning,02:00,112
18983,D935773097,B32321E1,9,Friday,Evening,01:00,119
18984,D935773097,B32322E1,36,Tuesday,Evening,01:00,110
18985,D935773097,B32325E1,17,Tuesday,Afternoon,02:00,110
18986,D935773097,B32326E1,32,Monday,Afternoon,01:00,110
18987,D935773097,B32327E1,5,Thursday,Afternoon,02:00,110
18988,D935774511,F321M1E1,7,Friday,Morning,02:00,94
18989,D935774511,F321Q2E1,26,Friday,Afternoon,02:00,98
18990,D935774511,F321T2E1,26,Friday,Afternoon,02:00,95
18991,D935774511,F321Z3E1,7,Friday,Morning,02:00,106
18992,D935774511,F3B1X4E1,7,Friday,Morning,02:00,78
18993,D935776250,F321Q6E1,4,Thursday,Morning,02:00,18
18994,D935776250,F321S6E1,17,Tuesday,Afternoon,02:00,18
18995,D935776250,F321T6E1,29,Saturday,Afternoon,02:00,18
18996,D935776250,G12AL1E1,26,Friday,Afternoon,02:00,109
18997,D935776250,G12ME1E1,19,Wednesday,Morning,02:00,108
18998,D935776250,G12MM1E1,29,Saturday,Afternoon,02:00,109
18999,D935777257,F12I02E1,2,Wednesday,Afternoon,02:00,122
19000,D935777257,F12O02E1,32,Monday,Afternoon,02:00,114
19001,D935777257,F12P02E1,5,Thursday,Afternoon,02:00,122
19002,D935777257,F12X02E1,20,Wednesday,Afternoon,02:00,65
19003,D935777327,G52ALGE1,23,Thursday,Afternoon,02:00,62
19004,D935777327,G52OBJE1,20,Wednesday,Afternoon,02:00,61
19005,D935777327,G5BCCNE1,8,Friday,Afternoon,02:00,81
19006,D935777327,G5BGRAE1,13,Monday,Morning,01:45,53
19007,D935778759,B12301E1,35,Tuesday,Afternoon,02:00,16
19008,D935778759,B12302E1,11,Saturday,Afternoon,02:00,16
19009,D935778759,B12303E1,8,Friday,Afternoon,02:00,16
19010,D935778759,C12321E1,35,Tuesday,Afternoon,02:00,68
19011,D935778759,C82BUAE1,13,Monday,Morning,02:00,97
19012,D935787577,B32321E1,9,Friday,Evening,01:00,119
19013,D935787577,B32322E1,36,Tuesday,Evening,01:00,110
19014,D935787577,B32325E1,17,Tuesday,Afternoon,02:00,110
19015,D935787577,B32326E1,32,Monday,Afternoon,01:00,110
19016,D935787577,B32327E1,5,Thursday,Afternoon,02:00,110
19017,D935789331,F321M1E1,7,Friday,Morning,02:00,94
19018,D935789331,F321Q2E1,26,Friday,Afternoon,02:00,98
19019,D935789331,F321T2E1,26,Friday,Afternoon,02:00,95
19020,D935789331,F321Z3E1,7,Friday,Morning,02:00,106
19021,D935789331,F3B1X4E1,7,Friday,Morning,02:00,78
19022,D935793659,F12I02E1,2,Wednesday,Afternoon,02:00,122
19023,D935793659,F12O02E1,32,Monday,Afternoon,02:00,114
19024,D935793659,F12P02E1,5,Thursday,Afternoon,02:00,122
19025,D935793659,F12X02E1,20,Wednesday,Afternoon,02:00,65
19026,D935797853,G52ALGE1,23,Thursday,Afternoon,02:00,62
19027,D935797853,G52OBJE1,20,Wednesday,Afternoon,02:00,61
19028,D935797853,G5BAIPE1,17,Tuesday,Afternoon,01:45,31
19029,D935797853,G5BCCNE1,8,Friday,Afternoon,02:00,81
19030,D935797853,G5BGRAE1,13,Monday,Morning,01:45,53
19031,D935797886,B32321E1,9,Friday,Evening,01:00,119
19032,D935797886,B32322E1,36,Tuesday,Evening,01:00,110
19033,D935797886,B32325E1,17,Tuesday,Afternoon,02:00,110
19034,D935797886,B32326E1,32,Monday,Afternoon,01:00,110
19035,D935797886,B32327E1,5,Thursday,Afternoon,02:00,110
19036,D935803903,B32321E1,9,Friday,Evening,01:00,119
19037,D935803903,B32322E1,36,Tuesday,Evening,01:00,110
19038,D935803903,B32325E1,17,Tuesday,Afternoon,02:00,110
19039,D935803903,B32326E1,32,Monday,Afternoon,01:00,110
19040,D935803903,B32327E1,5,Thursday,Afternoon,02:00,110
19041,D935807576,F12I02E1,2,Wednesday,Afternoon,02:00,122
19042,D935807576,F12O02E1,32,Monday,Afternoon,02:00,114
19043,D935807576,F12P02E1,5,Thursday,Afternoon,02:00,122
19044,D935807576,F12X02E1,20,Wednesday,Afternoon,02:00,65
19045,D935808540,B32321E1,9,Friday,Evening,01:00,119
19046,D935808540,B32322E1,36,Tuesday,Evening,01:00,110
19047,D935808540,B32325E1,17,Tuesday,Afternoon,02:00,110
19048,D935808540,B32326E1,32,Monday,Afternoon,01:00,110
19049,D935808540,B32327E1,5,Thursday,Afternoon,02:00,110
19050,D935810048,B32321E1,9,Friday,Evening,01:00,119
19051,D935810048,B32322E1,36,Tuesday,Evening,01:00,110
19052,D935810048,B32325E1,17,Tuesday,Afternoon,02:00,110
19053,D935810048,B32326E1,32,Monday,Afternoon,01:00,110
19054,D935810048,B32327E1,5,Thursday,Afternoon,02:00,110
19055,D935813016,C12325E1,16,Tuesday,Morning,01:30,62
19056,D935813016,C42304E1,29,Saturday,Afternoon,02:00,63
19057,D935813016,C72303E1,2,Wednesday,Afternoon,03:00,50
19058,D935815146,F12X04E1,31,Monday,Morning,01:30,9
19059,D935815146,F12X04E2,27,Friday,Evening,01:30,9
19060,D935815146,F12X04E3,13,Monday,Morning,01:30,9
19061,D935815146,N12203E1,36,Tuesday,Evening,01:30,102
19062,D935815146,N1B201E1,2,Wednesday,Afternoon,01:30,120
19063,D935815146,N1B202E1,8,Friday,Afternoon,01:30,123
19064,D935819465,C81HAAE1,25,Friday,Morning,01:00,23
19065,D935819465,L82111E1,20,Wednesday,Afternoon,02:00,70
19066,D935819465,L82121E1,22,Thursday,Morning,01:30,26
19067,D935819465,L82125E1,20,Wednesday,Afternoon,02:00,83
19068,D935819465,L82132E1,7,Friday,Morning,01:30,36
19069,D935820645,F12I02E1,2,Wednesday,Afternoon,02:00,122
19070,D935820645,F12O02E1,32,Monday,Afternoon,02:00,114
19071,D935820645,F12P02E1,5,Thursday,Afternoon,02:00,122
19072,D935820645,F12X02E1,20,Wednesday,Afternoon,02:00,65
19073,D935820645,F311X2E1,27,Friday,Evening,01:00,25
19074,D935821332,F321M1E1,7,Friday,Morning,02:00,94
19075,D935821332,F321Q2E1,26,Friday,Afternoon,02:00,98
19076,D935821332,F321T2E1,26,Friday,Afternoon,02:00,95
19077,D935821332,F321Z3E1,7,Friday,Morning,02:00,106
19078,D935821332,F3B1B3E1,11,Saturday,Afternoon,02:00,40
19079,D935832556,B32321E1,9,Friday,Evening,01:00,119
19080,D935832556,B32322E1,36,Tuesday,Evening,01:00,110
19081,D935832556,B32325E1,17,Tuesday,Afternoon,02:00,110
19082,D935832556,B32326E1,32,Monday,Afternoon,01:00,110
19083,D935832556,B32327E1,5,Thursday,Afternoon,02:00,110
19084,D935844320,G12AN1E1,35,Tuesday,Afternoon,02:00,103
19085,D935844320,G12PR1E1,29,Saturday,Afternoon,02:00,115
19086,D935844320,G12ST1E1,19,Wednesday,Morning,02:00,112
19087,D935844320,N1B201E1,2,Wednesday,Afternoon,01:30,120
19088,D935844320,N1B202E1,8,Friday,Afternoon,01:30,123
19089,D935844320,N1B407E1,22,Thursday,Morning,02:00,38
19090,D935844582,C82CUAE1,23,Thursday,Afternoon,02:00,95
19091,D935844582,C82MJAE1,7,Friday,Morning,02:00,42
19092,D935844582,G5BAIPE1,17,Tuesday,Afternoon,01:45,31
19093,D935844582,G5BCCNE1,8,Friday,Afternoon,02:00,81
19094,D935844582,V7A117E1,36,Tuesday,Evening,01:30,31
19095,D935845925,G52ALGE1,23,Thursday,Afternoon,02:00,62
19096,D935845925,G52OBJE1,20,Wednesday,Afternoon,02:00,61
19097,D935845925,G5BAIPE1,17,Tuesday,Afternoon,01:45,31
19098,D935845925,G5BCCNE1,8,Friday,Afternoon,02:00,81
19099,D935845925,G5BGRAE1,13,Monday,Morning,01:45,53
19100,D935846162,B32321E1,9,Friday,Evening,01:00,119
19101,D935846162,B32322E1,36,Tuesday,Evening,01:00,110
19102,D935846162,B32325E1,17,Tuesday,Afternoon,02:00,110
19103,D935846162,B32326E1,32,Monday,Afternoon,01:00,110
19104,D935846162,B32327E1,5,Thursday,Afternoon,02:00,110
19105,D935847985,G52ALGE1,23,Thursday,Afternoon,02:00,62
19106,D935847985,G52OBJE1,20,Wednesday,Afternoon,02:00,61
19107,D935847985,G5BCCNE1,8,Friday,Afternoon,02:00,81
19108,D935847985,G5BGRAE1,13,Monday,Morning,01:45,53
19109,D935854455,B32321E1,9,Friday,Evening,01:00,119
19110,D935854455,B32322E1,36,Tuesday,Evening,01:00,110
19111,D935854455,B32325E1,17,Tuesday,Afternoon,02:00,110
19112,D935854455,B32326E1,32,Monday,Afternoon,01:00,110
19113,D935854455,B32327E1,5,Thursday,Afternoon,02:00,110
19114,D935857308,B32321E1,9,Friday,Evening,01:00,119
19115,D935857308,B32322E1,36,Tuesday,Evening,01:00,110
19116,D935857308,B32325E1,17,Tuesday,Afternoon,02:00,110
19117,D935857308,B32326E1,32,Monday,Afternoon,01:00,110
19118,D935857308,B32327E1,5,Thursday,Afternoon,02:00,110
19119,D935859243,G12AL1E1,26,Friday,Afternoon,02:00,109
19120,D935859243,G12ME1E1,19,Wednesday,Morning,02:00,108
19121,D935859243,G12MM1E1,29,Saturday,Afternoon,02:00,109
19122,D935859243,G52ALGE1,23,Thursday,Afternoon,02:00,62
19123,D935859243,G52OBJE1,20,Wednesday,Afternoon,02:00,61
19124,D935860940,B32321E1,9,Friday,Evening,01:00,119
19125,D935860940,B32322E1,36,Tuesday,Evening,01:00,110
19126,D935860940,B32325E1,17,Tuesday,Afternoon,02:00,110
19127,D935860940,B32326E1,32,Monday,Afternoon,01:00,110
19128,D935860940,B32327E1,5,Thursday,Afternoon,02:00,110
19129,D935867802,F12I02E1,2,Wednesday,Afternoon,02:00,122
19130,D935867802,F12O02E1,32,Monday,Afternoon,02:00,114
19131,D935867802,F12P02E1,5,Thursday,Afternoon,02:00,122
19132,D935870639,F321M1E1,7,Friday,Morning,02:00,94
19133,D935870639,F321Q2E1,26,Friday,Afternoon,02:00,98
19134,D935870639,F321T2E1,26,Friday,Afternoon,02:00,95
19135,D935870639,F321Z3E1,7,Friday,Morning,02:00,106
19136,D935870639,F3B1B3E1,11,Saturday,Afternoon,02:00,40
19137,D935872817,F12I02E1,2,Wednesday,Afternoon,02:00,122
19138,D935872817,F12O02E1,32,Monday,Afternoon,02:00,114
19139,D935872817,F12P02E1,5,Thursday,Afternoon,02:00,122
19140,D935872817,F311X2E1,27,Friday,Evening,01:00,25
19141,D935872987,F321M1E1,7,Friday,Morning,02:00,94
19142,D935872987,F321Q2E1,26,Friday,Afternoon,02:00,98
19143,D935872987,F321T2E1,26,Friday,Afternoon,02:00,95
19144,D935872987,F321Z3E1,7,Friday,Morning,02:00,106
19145,D935872987,F3B1X4E1,7,Friday,Morning,02:00,78
19146,D935873043,F12I02E1,2,Wednesday,Afternoon,02:00,122
19147,D935873043,F12O02E1,32,Monday,Afternoon,02:00,114
19148,D935873043,F12P02E1,5,Thursday,Afternoon,02:00,122
19149,D935873043,F311B1E1,3,Wednesday,Evening,01:00,43
19150,D935875449,F12I02E1,2,Wednesday,Afternoon,02:00,122
19151,D935875449,F12O02E1,32,Monday,Afternoon,02:00,114
19152,D935875449,F12P02E1,5,Thursday,Afternoon,02:00,122
19153,D935875449,F12X02E1,20,Wednesday,Afternoon,02:00,65
19154,D935876594,G52ALGE1,23,Thursday,Afternoon,02:00,62
19155,D935876594,G52OBJE1,20,Wednesday,Afternoon,02:00,61
19156,D935876594,G5BCCNE1,8,Friday,Afternoon,02:00,81
19157,D935876594,G5BGRAE1,13,Monday,Morning,01:45,53
19158,D935877616,F12P03E1,29,Saturday,Afternoon,02:00,9
19159,D935877616,F12X05E1,17,Tuesday,Afternoon,02:00,9
19160,D935877616,J5BORME1,34,Tuesday,Morning,02:00,12
19161,D935877616,J5BSMAE1,17,Tuesday,Afternoon,02:00,14
19162,D935885699,G52ALGE1,23,Thursday,Afternoon,02:00,62
19163,D935885699,G52OBJE1,20,Wednesday,Afternoon,02:00,61
19164,D935885699,G5BAIPE1,17,Tuesday,Afternoon,01:45,31
19165,D935885699,G5BCCNE1,8,Friday,Afternoon,02:00,81
19166,D935885699,G5BGRAE1,13,Monday,Morning,01:45,53
19167,D935897016,C12325E1,16,Tuesday,Morning,01:30,62
19168,D935897016,C42304E1,29,Saturday,Afternoon,02:00,63
19169,D935897016,C72303E1,2,Wednesday,Afternoon,03:00,50
19170,D935898035,B32321E1,9,Friday,Evening,01:00,119
19171,D935898035,B32322E1,36,Tuesday,Evening,01:00,110
19172,D935898035,B32325E1,17,Tuesday,Afternoon,02:00,110
19173,D935898035,B32326E1,32,Monday,Afternoon,01:00,110
19174,D935898035,B32327E1,5,Thursday,Afternoon,02:00,110
19175,D935898862,C82BUAE1,13,Monday,Morning,02:00,97
19176,D935898862,C82CUAE1,23,Thursday,Afternoon,02:00,95
19177,D935898862,C82MHAE1,34,Tuesday,Morning,02:00,75
19178,D935900257,B32321E1,9,Friday,Evening,01:00,119
19179,D935900257,B32322E1,36,Tuesday,Evening,01:00,110
19180,D935900257,B32325E1,17,Tuesday,Afternoon,02:00,110
19181,D935900257,B32326E1,32,Monday,Afternoon,01:00,110
19182,D935900257,B32327E1,5,Thursday,Afternoon,02:00,110
19183,D935901335,C81IDAE1,31,Monday,Morning,01:00,54
19184,D935901335,F12I02E1,2,Wednesday,Afternoon,02:00,122
19185,D935901335,F12O02E1,32,Monday,Afternoon,02:00,114
19186,D935901335,F12P02E1,5,Thursday,Afternoon,02:00,122
19187,D935901461,B32321E1,9,Friday,Evening,01:00,119
19188,D935901461,B32322E1,36,Tuesday,Evening,01:00,110
19189,D935901461,B32325E1,17,Tuesday,Afternoon,02:00,110
19190,D935901461,B32326E1,32,Monday,Afternoon,01:00,110
19191,D935901461,B32327E1,5,Thursday,Afternoon,02:00,110
19192,D935910108,F12I02E1,2,Wednesday,Afternoon,02:00,122
19193,D935910108,F12O02E1,32,Monday,Afternoon,02:00,114
19194,D935910108,F12P02E1,5,Thursday,Afternoon,02:00,122
19195,D935911035,C12331E1,29,Saturday,Afternoon,01:30,14
19196,D935911035,C12332E1,26,Friday,Afternoon,03:00,48
19197,D935911035,C12333E1,10,Saturday,Morning,01:30,15
19198,D935911035,LKA1FAE1,8,Friday,Afternoon,02:00,141
19199,D935911297,F12I02E1,2,Wednesday,Afternoon,02:00,122
19200,D935911297,F12O02E1,32,Monday,Afternoon,02:00,114
19201,D935911297,F12P02E1,5,Thursday,Afternoon,02:00,122
19202,D935911297,F12X02E1,20,Wednesday,Afternoon,02:00,65
19203,D935914221,F321M1E1,7,Friday,Morning,02:00,94
19204,D935914221,F321Q2E1,26,Friday,Afternoon,02:00,98
19205,D935914221,F321T2E1,26,Friday,Afternoon,02:00,95
19206,D935914221,F321Z3E1,7,Friday,Morning,02:00,106
19207,D935914221,F3B1X4E1,7,Friday,Morning,02:00,78
19208,D935915022,G12AL1E1,26,Friday,Afternoon,02:00,109
19209,D935915022,G12AN1E1,35,Tuesday,Afternoon,02:00,103
19210,D935915022,G12ME1E1,19,Wednesday,Morning,02:00,108
19211,D935915022,G12MM1E1,29,Saturday,Afternoon,02:00,109
19212,D935915022,G12PR1E1,29,Saturday,Afternoon,02:00,115
19213,D935915022,G12ST1E1,19,Wednesday,Morning,02:00,112
19214,D935915088,B32321E1,9,Friday,Evening,01:00,119
19215,D935915088,B32322E1,36,Tuesday,Evening,01:00,110
19216,D935915088,B32325E1,17,Tuesday,Afternoon,02:00,110
19217,D935915088,B32326E1,32,Monday,Afternoon,01:00,110
19218,D935915088,B32327E1,5,Thursday,Afternoon,02:00,110
19219,D935919488,B32321E1,9,Friday,Evening,01:00,119
19220,D935919488,B32322E1,36,Tuesday,Evening,01:00,110
19221,D935919488,B32325E1,17,Tuesday,Afternoon,02:00,110
19222,D935919488,B32326E1,32,Monday,Afternoon,01:00,110
19223,D935919488,B32327E1,5,Thursday,Afternoon,02:00,110
19224,D935920152,B32321E1,9,Friday,Evening,01:00,119
19225,D935920152,B32322E1,36,Tuesday,Evening,01:00,110
19226,D935920152,B32325E1,17,Tuesday,Afternoon,02:00,110
19227,D935920152,B32326E1,32,Monday,Afternoon,01:00,110
19228,D935920152,B32327E1,5,Thursday,Afternoon,02:00,110
19229,D935921687,G12AN1E1,35,Tuesday,Afternoon,02:00,103
19230,D935921687,G12PR1E1,29,Saturday,Afternoon,02:00,115
19231,D935921687,G12ST1E1,19,Wednesday,Morning,02:00,112
19232,D935921687,N1B201E1,2,Wednesday,Afternoon,01:30,120
19233,D935921687,N1B202E1,8,Friday,Afternoon,01:30,123
19234,D935921687,N1B420E1,24,Thursday,Evening,01:30,19
19235,D935921986,F12P03E1,29,Saturday,Afternoon,02:00,9
19236,D935921986,F12X05E1,17,Tuesday,Afternoon,02:00,9
19237,D935921986,J5BORME1,34,Tuesday,Morning,02:00,12
19238,D935921986,J5BSMAE1,17,Tuesday,Afternoon,02:00,14
19239,D935923393,B32321E1,9,Friday,Evening,01:00,119
19240,D935923393,B32322E1,36,Tuesday,Evening,01:00,110
19241,D935923393,B32325E1,17,Tuesday,Afternoon,02:00,110
19242,D935923393,B32326E1,32,Monday,Afternoon,01:00,110
19243,D935923393,B32327E1,5,Thursday,Afternoon,02:00,110
19244,D935930933,C81IAAE1,13,Monday,Morning,01:00,67
19245,D935930933,G111GBE1,11,Saturday,Afternoon,02:00,222
19246,D935930933,G51DSDE1,29,Saturday,Afternoon,01:45,55
19247,D935930933,G51MC1E1,31,Monday,Morning,02:00,65
19248,D935930944,B32321E1,9,Friday,Evening,01:00,119
19249,D935930944,B32322E1,36,Tuesday,Evening,01:00,110
19250,D935930944,B32325E1,17,Tuesday,Afternoon,02:00,110
19251,D935930944,B32326E1,32,Monday,Afternoon,01:00,110
19252,D935930944,B32327E1,5,Thursday,Afternoon,02:00,110
19253,D935931402,G12AL1E1,26,Friday,Afternoon,02:00,109
19254,D935931402,G12AN1E1,35,Tuesday,Afternoon,02:00,103
19255,D935931402,G12ME1E1,19,Wednesday,Morning,02:00,108
19256,D935931402,G12MM1E1,29,Saturday,Afternoon,02:00,109
19257,D935931402,G12PR1E1,29,Saturday,Afternoon,02:00,115
19258,D935931402,G12ST1E1,19,Wednesday,Morning,02:00,112
19259,D935935123,G12AL1E1,26,Friday,Afternoon,02:00,109
19260,D935935123,G12AN1E1,35,Tuesday,Afternoon,02:00,103
19261,D935935123,G12ME1E1,19,Wednesday,Morning,02:00,108
19262,D935935123,G12MM1E1,29,Saturday,Afternoon,02:00,109
19263,D935935123,G12PR1E1,29,Saturday,Afternoon,02:00,115
19264,D935935123,G12ST1E1,19,Wednesday,Morning,02:00,112
19265,D935935466,F321M1E1,7,Friday,Morning,02:00,94
19266,D935935466,F321Q2E1,26,Friday,Afternoon,02:00,98
19267,D935935466,F321T2E1,26,Friday,Afternoon,02:00,95
19268,D935935466,F321Z3E1,7,Friday,Morning,02:00,106
19269,D935935466,F3B1X4E1,7,Friday,Morning,02:00,78
19270,D935937895,B32321E1,9,Friday,Evening,01:00,119
19271,D935937895,B32322E1,36,Tuesday,Evening,01:00,110
19272,D935937895,B32325E1,17,Tuesday,Afternoon,02:00,110
19273,D935937895,B32326E1,32,Monday,Afternoon,01:00,110
19274,D935937895,B32327E1,5,Thursday,Afternoon,02:00,110
19275,D935937909,C12324E1,13,Monday,Morning,02:00,63
19276,D935937909,C12328E1,14,Monday,Afternoon,01:30,32
19277,D935937909,C12332E1,26,Friday,Afternoon,03:00,48
19278,D935937909,C12338E1,1,Wednesday,Morning,02:00,57
19279,D935939888,G52ALGE1,23,Thursday,Afternoon,02:00,62
19280,D935939888,G52OBJE1,20,Wednesday,Afternoon,02:00,61
19281,D935939888,G5BCCNE1,8,Friday,Afternoon,02:00,81
19282,D935939888,G5BGRAE1,13,Monday,Morning,01:45,53
19283,D935939936,C42304E1,29,Saturday,Afternoon,02:00,63
19284,D935939936,C42306E1,29,Saturday,Afternoon,02:00,62
19285,D935939936,C72303E1,2,Wednesday,Afternoon,03:00,50
19286,D935940264,F12I02E1,2,Wednesday,Afternoon,02:00,122
19287,D935940264,F12O02E1,32,Monday,Afternoon,02:00,114
19288,D935940264,F12P02E1,5,Thursday,Afternoon,02:00,122
19289,D935940264,LKC3GAE1,7,Friday,Morning,03:00,22
19290,D935943210,C12321E1,35,Tuesday,Afternoon,02:00,68
19291,D935943210,C12324E1,13,Monday,Morning,02:00,63
19292,D935943210,C12327E1,8,Friday,Afternoon,02:00,58
19293,D935943210,C12328E1,14,Monday,Afternoon,01:30,32
19294,D935943210,C12338E1,1,Wednesday,Morning,02:00,57
19295,D935948477,B32321E1,9,Friday,Evening,01:00,119
19296,D935948477,B32322E1,36,Tuesday,Evening,01:00,110
19297,D935948477,B32325E1,17,Tuesday,Afternoon,02:00,110
19298,D935948477,B32326E1,32,Monday,Afternoon,01:00,110
19299,D935948477,B32327E1,5,Thursday,Afternoon,02:00,110
19300,D935952278,B32321E1,9,Friday,Evening,01:00,119
19301,D935952278,B32322E1,36,Tuesday,Evening,01:00,110
19302,D935952278,B32325E1,17,Tuesday,Afternoon,02:00,110
19303,D935952278,B32326E1,32,Monday,Afternoon,01:00,110
19304,D935952278,B32327E1,5,Thursday,Afternoon,02:00,110
19305,D935956081,C72303E1,2,Wednesday,Afternoon,03:00,50
19306,D935956081,F12I01E1,7,Friday,Morning,01:00,20
19307,D935956081,F12O01E1,19,Wednesday,Morning,02:00,20
19308,D935956081,F12P01E1,22,Thursday,Morning,01:00,20
19309,D935962945,G52ALGE1,23,Thursday,Afternoon,02:00,62
19310,D935962945,G52OBJE1,20,Wednesday,Afternoon,02:00,61
19311,D935962945,G5BAIPE1,17,Tuesday,Afternoon,01:45,31
19312,D935962945,G5BCCNE1,8,Friday,Afternoon,02:00,81
19313,D935972656,G12AL1E1,26,Friday,Afternoon,02:00,109
19314,D935972656,G12AN1E1,35,Tuesday,Afternoon,02:00,103
19315,D935972656,G12ME1E1,19,Wednesday,Morning,02:00,108
19316,D935972656,G12MM1E1,29,Saturday,Afternoon,02:00,109
19317,D935972656,G12PR1E1,29,Saturday,Afternoon,02:00,115
19318,D935972656,G12ST1E1,19,Wednesday,Morning,02:00,112
19319,D935976045,G12AL1E1,26,Friday,Afternoon,02:00,109
19320,D935976045,G12AN1E1,35,Tuesday,Afternoon,02:00,103
19321,D935976045,G12ME1E1,19,Wednesday,Morning,02:00,108
19322,D935976045,G12MM1E1,29,Saturday,Afternoon,02:00,109
19323,D935976045,G12PR1E1,29,Saturday,Afternoon,02:00,115
19324,D935976045,G12ST1E1,19,Wednesday,Morning,02:00,112
19325,D935976333,G12AL1E1,26,Friday,Afternoon,02:00,109
19326,D935976333,G12AN1E1,35,Tuesday,Afternoon,02:00,103
19327,D935976333,G12ME1E1,19,Wednesday,Morning,02:00,108
19328,D935976333,G12MM1E1,29,Saturday,Afternoon,02:00,109
19329,D935976333,G12PR1E1,29,Saturday,Afternoon,02:00,115
19330,D935976333,G12ST1E1,19,Wednesday,Morning,02:00,112
19331,D935981463,L82113E1,36,Tuesday,Evening,01:30,75
19332,D935981463,L82120E1,24,Thursday,Evening,01:30,46
19333,D935981463,L82121E1,22,Thursday,Morning,01:30,26
19334,D935981463,L82125E1,20,Wednesday,Afternoon,02:00,83
19335,D935981463,L82132E1,7,Friday,Morning,01:30,36
19336,D935981991,G12AL1E1,26,Friday,Afternoon,02:00,109
19337,D935981991,G12AN1E1,35,Tuesday,Afternoon,02:00,103
19338,D935981991,G12ME1E1,19,Wednesday,Morning,02:00,108
19339,D935981991,G12MM1E1,29,Saturday,Afternoon,02:00,109
19340,D935981991,G12PR1E1,29,Saturday,Afternoon,02:00,115
19341,D935981991,G12ST1E1,19,Wednesday,Morning,02:00,112
19342,D935983641,F12I02E1,2,Wednesday,Afternoon,02:00,122
19343,D935983641,F12P02E1,5,Thursday,Afternoon,02:00,122
19344,D935983641,F311X4E1,36,Tuesday,Evening,01:00,67
19345,D935983641,F321M1E1,7,Friday,Morning,02:00,94
19346,D935983641,F321Q2E1,26,Friday,Afternoon,02:00,98
19347,D935983641,F321Z3E1,7,Friday,Morning,02:00,106
19348,D935984109,B32321E1,9,Friday,Evening,01:00,119
19349,D935984109,C12332E1,26,Friday,Afternoon,03:00,48
19350,D935984109,C42306E1,29,Saturday,Afternoon,02:00,62
19351,D935984109,C52303E1,29,Saturday,Afternoon,02:00,12
19352,D935984729,F321M1E1,7,Friday,Morning,02:00,94
19353,D935984729,F321Q2E1,26,Friday,Afternoon,02:00,98
19354,D935984729,F321T2E1,26,Friday,Afternoon,02:00,95
19355,D935984729,F321Z3E1,7,Friday,Morning,02:00,106
19356,D935984729,F3B1X4E1,7,Friday,Morning,02:00,78
19357,D935984796,F12I02E1,2,Wednesday,Afternoon,02:00,122
19358,D935984796,F12O02E1,32,Monday,Afternoon,02:00,114
19359,D935984796,F12P02E1,5,Thursday,Afternoon,02:00,122
19360,D935987845,G5BCCNE1,8,Friday,Afternoon,02:00,81
19361,D935987845,G5BDBSE1,25,Friday,Morning,02:00,61
19362,D935987845,N1B201E1,2,Wednesday,Afternoon,01:30,120
19363,D935987845,N1B202E1,8,Friday,Afternoon,01:30,123
19364,D935987845,N1B406E1,3,Wednesday,Evening,01:30,48
19365,D935990502,C82CUAE1,23,Thursday,Afternoon,02:00,95
19366,D935990502,C82MJAE1,7,Friday,Morning,02:00,42
19367,D935990502,G5BAIPE1,17,Tuesday,Afternoon,01:45,31
19368,D935990502,G5BGRAE1,13,Monday,Morning,01:45,53
19369,D935990502,V7A117E1,36,Tuesday,Evening,01:30,31
19370,D935990649,C11101E1,34,Tuesday,Morning,02:00,145
19371,D935990649,C11105E1,29,Saturday,Afternoon,02:00,163
19372,D935990649,C71101E1,35,Tuesday,Afternoon,02:00,205
19373,D935991657,F12I02E1,2,Wednesday,Afternoon,02:00,122
19374,D935991657,F12O02E1,32,Monday,Afternoon,02:00,114
19375,D935991657,F12P02E1,5,Thursday,Afternoon,02:00,122
19376,D935991657,F12X02E1,20,Wednesday,Afternoon,02:00,65
19377,D935995390,B32321E1,9,Friday,Evening,01:00,119
19378,D935995390,C12332E1,26,Friday,Afternoon,03:00,48
19379,D935995390,C42304E1,29,Saturday,Afternoon,02:00,63
19380,D935995390,C42306E1,29,Saturday,Afternoon,02:00,62
19381,D935995390,C52303E1,29,Saturday,Afternoon,02:00,12
19382,D936002990,C12324E1,13,Monday,Morning,02:00,63
19383,D936002990,C12325E1,16,Tuesday,Morning,01:30,62
19384,D936002990,C42304E1,29,Saturday,Afternoon,02:00,63
19385,D936002990,C42306E1,29,Saturday,Afternoon,02:00,62
