,exam_code,slot_index,day,type,duration,total_students,rooms,rooms_capacity,special_requirement
589,Q83168E1,16,Tuesday,Morning,01:00,5,['Hunter East'],[195],True
590,Q83170E1,23,Thursday,Afternoon,01:00,2,['Kelvin Hall'],[500],False
591,Q83172E1,3,Wednesday,Evening,01:00,3,['St Andrews Rm 234'],[40],True
592,Q83184E1,1,Wednesday,Morning,02:00,11,['OTC'],[110],True
593,Q83186E1,10,Saturday,Morning,01:00,2,['Joseph Black A504'],[25],False
594,Q83198E1,14,Monday,Afternoon,02:00,1,['Bute'],[230],False
595,Q8A310E1,16,Tuesday,Morning,02:00,52,['Fore'],[64],True
596,Q8B043E1,10,Saturday,Morning,02:00,26,['Kelvin Hall'],[500],True
597,Q8B044E1,22,Thursday,Morning,01:00,3,['James Watt Design Studio B'],[69],False
598,Q8B045E1,7,Friday,Morning,02:00,14,['Senate'],[80],False
599,Q8B056E1,27,Friday,Evening,01:00,87,['Kelvin Hall'],[500],True
600,Q8B063E1,25,Friday,Morning,02:00,40,['WILT 112'],[50],True
601,Q8B074E1,19,Wednesday,Morning,01:00,8,"['Gilbert Scott Conf Suite Rm 251', 'Joseph Black A504']","[15, 25]",True
602,Q8B075E1,22,Thursday,Morning,02:00,5,['Kelvin Hall'],[500],True
603,Q8B076E1,26,Friday,Afternoon,02:00,5,['Kelvin Hall'],[500],True
604,Q8B094E1,13,Monday,Morning,02:00,42,['Fore'],[64],True
605,Q8B096E1,11,Saturday,Afternoon,02:00,1,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
606,Q8B341E1,7,Friday,Morning,02:00,7,"['Gilbert Scott Conf Suite Rm 251', 'Adam Smith 915']","[15, 26]",True
607,Q8P010E1,5,Thursday,Afternoon,02:00,1,['Gilbert Scott Conf Suite Rm 253'],[40],False
608,R11001E1,26,Friday,Afternoon,01:00,191,['Kelvin Hall'],[500],True
609,R11002E1,27,Friday,Evening,01:30,89,['Kelvin Hall'],[500],True
610,R11003E1,4,Thursday,Morning,02:00,109,['Hunter East'],[195],True
611,R11004E1,5,Thursday,Afternoon,01:00,138,"['Kelvin Gallery', 'Kelvin Hall']","[230, 500]",True
612,R12001E1,7,Friday,Morning,01:30,129,['Kelvin Hall'],[500],True
613,R12002E1,4,Thursday,Morning,01:30,54,['Kelvin Hall'],[500],True
614,R12005E1,11,Saturday,Afternoon,02:00,26,['Kelvin Gallery'],[230],True
615,R12008E1,14,Monday,Afternoon,02:00,35,['John McIntyre Rm 201'],[100],True
616,R12024E1,5,Thursday,Afternoon,01:30,5,['Joseph Black A504'],[25],True
617,R12025E1,26,Friday,Afternoon,02:00,16,"['Joseph Black A504', 'Gilbert Scott Conf Suite Rm 253']","[25, 40]",True
618,R12026E1,5,Thursday,Afternoon,02:00,15,"['Sir Charles Wilson', 'Fore', 'James Watt Design Studio B']","[60, 64, 69]",True
619,R13001E1,11,Saturday,Afternoon,01:30,36,"['John McIntyre Rm 208', 'Senate']","[40, 80]",True
620,R13003E1,4,Thursday,Morning,01:30,28,['Kelvin Gallery'],[230],True
621,R13005E1,2,Wednesday,Afternoon,01:30,27,['Rankine 601'],[37],True
622,R13006E1,8,Friday,Afternoon,02:00,12,['Senate'],[80],False
623,R13007E1,26,Friday,Afternoon,02:00,20,['St Andrews Rm 234'],[40],True
624,R13009E1,23,Thursday,Afternoon,01:30,6,['Gilbert Scott Conf Suite Rm 356'],[40],True
625,R13011E1,22,Thursday,Morning,02:00,21,"['Randolph', 'St Andrews Rm 234']","[85, 40]",True
626,R13012E1,7,Friday,Morning,01:30,26,['Bute'],[230],True
627,R13014E1,6,Thursday,Evening,01:30,11,['Gilbert Scott Conf Suite Rm 250'],[40],True
628,R13015E1,4,Thursday,Morning,02:00,9,"['WILTF', 'Fore']","[60, 64]",True
629,R13016E1,14,Monday,Afternoon,02:00,19,['Kelvin Hall'],[500],True
630,R13017E1,22,Thursday,Morning,02:00,11,['Rankine 629'],[53],True
631,R13021E1,24,Thursday,Evening,01:30,26,['Kelvin Hall'],[500],True
632,R13022E1,20,Wednesday,Afternoon,01:30,19,"['St Andrews Gym Hall', 'Kelvin Hall']","[110, 500]",True
633,R13023E1,18,Tuesday,Evening,01:30,14,['Adam Smith 915'],[26],True
634,R13044E1,19,Wednesday,Morning,02:00,6,['Bute'],[230],True
635,R13101E1,23,Thursday,Afternoon,02:00,2,['WILTF'],[60],True
636,R21101E1,20,Wednesday,Afternoon,01:30,96,['St Andrews Gym Hall'],[110],True
637,R21104E1,1,Wednesday,Morning,01:00,41,['OTC'],[110],True
638,R21206E1,23,Thursday,Afternoon,01:30,43,['James Watt Design Studio B'],[69],True
639,R22101E1,1,Wednesday,Morning,01:30,66,"['John McIntyre Rm 201', 'Hunter West']","[100, 195]",True
640,R22102E1,2,Wednesday,Afternoon,01:00,24,['Kelvin Hall'],[500],True
641,R22110E1,27,Friday,Evening,01:30,28,['Gilbert Scott Conf Suite Rm 356'],[40],True
642,R22112E1,10,Saturday,Morning,01:30,14,['WILTF'],[60],True
643,R22203E1,8,Friday,Afternoon,01:30,20,['John McIntyre Rm 201'],[100],True
644,R22204E1,13,Monday,Morning,01:30,8,['Rankine 629'],[53],False
645,R22212E1,17,Tuesday,Afternoon,01:30,25,['Hunter East'],[195],True
646,R23009E1,27,Friday,Evening,01:30,10,['Kelvin Gallery'],[230],True
647,R23102E1,11,Saturday,Afternoon,02:00,18,['Sir Charles Wilson'],[60],True
648,R23104E1,11,Saturday,Afternoon,02:00,32,['St Andrews Rm 234'],[40],True
649,R23105E1,8,Friday,Afternoon,01:30,7,['John McIntyre Rm 201'],[100],True
650,R23106E1,22,Thursday,Morning,01:30,7,['Gilbert Scott Conf Suite Rm 251'],[15],True
651,R23107E1,20,Wednesday,Afternoon,01:30,12,['Fore'],[64],True
652,R23111E1,15,Monday,Evening,01:30,22,['Gilbert Scott Conf Suite Rm 253'],[40],True
653,R23117E1,1,Wednesday,Morning,01:30,24,['St Andrews Rm 234'],[40],True
654,R23209E1,4,Thursday,Morning,01:30,17,['Adam Smith 915'],[26],True
655,R23216E1,8,Friday,Afternoon,01:30,11,['Senate'],[80],True
656,R42103E1,23,Thursday,Afternoon,01:30,36,['Rankine 601'],[37],True
657,R42217E1,17,Tuesday,Afternoon,01:30,20,['Senate'],[80],True
658,R43146E1,11,Saturday,Afternoon,02:00,4,['Kelvin Hall'],[500],True
659,R43148E1,25,Friday,Morning,02:00,1,['Joseph Black A504'],[25],True
660,R43149E1,1,Wednesday,Morning,02:00,8,['St Andrews Rm 227 '],[50],True
661,R43152E1,25,Friday,Morning,02:00,4,['Gilbert Scott Conf Suite Rm 251'],[15],True
662,R43153E1,2,Wednesday,Afternoon,02:00,2,['Kelvin Hall'],[500],False
663,R43204E1,19,Wednesday,Morning,01:45,15,['Kelvin Gallery'],[230],True
664,R4A101E1,24,Thursday,Evening,01:30,68,['Kelvin Gallery'],[230],True
665,R4A117E1,17,Tuesday,Afternoon,01:30,34,['Kelvin Gallery'],[230],True
666,R4A119E1,7,Friday,Morning,01:30,8,['Gilbert Scott Conf Suite Rm 250'],[40],True
667,R4A210E1,1,Wednesday,Morning,01:30,18,"['Gilbert Scott Conf Suite Rm 253', 'Rankine 629']","[40, 53]",True
668,R4A215E1,20,Wednesday,Afternoon,01:30,19,['Hunter West'],[195],True
669,R4B107E1,11,Saturday,Afternoon,01:30,11,['Senate'],[80],True
670,R4B209E1,19,Wednesday,Morning,02:00,1,['Kelvin Hall'],[500],True
671,R81003E1,11,Saturday,Afternoon,01:30,28,['John McIntyre Rm 208'],[40],True
672,R81015E1,8,Friday,Afternoon,02:00,19,['Gilbert Scott Conf Suite Rm 250'],[40],True
673,R81022E1,17,Tuesday,Afternoon,01:00,33,['Gilbert Scott Conf Suite Rm 356'],[40],True
674,R82022E1,11,Saturday,Afternoon,01:00,18,['OTC'],[110],True
675,R82025E1,9,Friday,Evening,01:30,25,['Bute'],[230],True
676,R82027E1,20,Wednesday,Afternoon,01:30,7,['Rankine 629'],[53],True
677,R82028E1,13,Monday,Morning,01:30,10,['Joseph Black A504'],[25],True
678,R83036E1,11,Saturday,Afternoon,03:00,12,['James Watt Design Studio B'],[69],True
679,R83038E1,16,Tuesday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 253'],[40],True
680,R83043E1,5,Thursday,Afternoon,02:00,25,['Adam Smith 915'],[26],True
681,R83044E1,14,Monday,Afternoon,02:00,9,['James Watt Design Studio A'],[54],True
682,R83046E1,1,Wednesday,Morning,01:30,18,['Hunter West'],[195],True
683,R83051E1,22,Thursday,Morning,01:00,11,['OTC'],[110],True
684,R83052E1,27,Friday,Evening,01:00,23,['WILT 112'],[50],True
685,R83054E1,23,Thursday,Afternoon,01:00,2,['Gilbert Scott Conf Suite Rm 251'],[15],False
686,R83056E1,10,Saturday,Morning,01:00,1,['Joseph Black C407 (no lift)'],[25],False
687,R8A011E1,22,Thursday,Morning,01:00,8,['Gilbert Scott Conf Suite Rm 356'],[40],True
688,R8A013E1,6,Thursday,Evening,01:00,4,['Rankine 601'],[37],False
689,R8B032E1,26,Friday,Afternoon,01:00,4,['Fore'],[64],False
690,V11103E1,22,Thursday,Morning,01:30,55,['Kelvin Gallery'],[230],True
691,V11105E1,9,Friday,Evening,01:30,66,['OTC'],[110],True
692,V11107E1,11,Saturday,Afternoon,01:30,64,['Bute'],[230],True
693,V11109E1,7,Friday,Morning,01:30,73,['Hunter East'],[195],True
694,V11111E1,8,Friday,Afternoon,01:30,114,['Kelvin Hall'],[500],True
695,V12115E1,1,Wednesday,Morning,01:30,13,['OTC'],[110],True
696,V12116E1,23,Thursday,Afternoon,01:00,11,"['St Andrews Gym Hall', 'Kelvin Blg Rm 220']","[110, 50]",True
697,V12119E1,5,Thursday,Afternoon,01:30,16,['Kelvin Hall'],[500],True
698,V12121E1,7,Friday,Morning,01:30,14,['Randolph'],[85],True
699,V12123E1,5,Thursday,Afternoon,01:30,32,['Fore'],[64],True
700,V12127E1,20,Wednesday,Afternoon,01:00,17,['Randolph'],[85],True
701,V12129E1,20,Wednesday,Afternoon,01:30,12,['St Andrews Rm 227 '],[50],True
702,V12131E1,26,Friday,Afternoon,01:30,21,['Joseph Black A504'],[25],True
703,V12135E1,16,Tuesday,Morning,01:30,28,['Kelvin Gallery'],[230],True
704,V12139E1,14,Monday,Afternoon,01:30,9,['Rankine 601'],[37],True
705,V12143E1,4,Thursday,Morning,01:30,36,['Kelvin Hall'],[500],True
706,V12148E1,17,Tuesday,Afternoon,01:30,24,['Senate'],[80],True
707,V13101E1,3,Wednesday,Evening,01:30,6,['Kelvin Blg Rm 323/324'],[50],True
708,V13103E1,24,Thursday,Evening,01:30,12,"['Gilbert Scott Conf Suite Rm 251', 'Joseph Black A504']","[15, 25]",True
709,V13104E1,1,Wednesday,Morning,01:30,6,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
710,V13105E1,18,Tuesday,Evening,01:30,8,['Gilbert Scott Conf Suite Rm 250'],[40],True
711,V13108E1,14,Monday,Afternoon,01:30,11,['Rankine 601'],[37],True
712,V13111E1,21,Wednesday,Evening,01:00,13,['Kelvin Hall'],[500],True
713,V13119E1,2,Wednesday,Afternoon,02:00,20,['Gilbert Scott Conf Suite Rm 250'],[40],True
714,V13125E1,23,Thursday,Afternoon,01:30,4,['Hunter West'],[195],True
715,V13152E1,24,Thursday,Evening,01:30,4,['Hunter West'],[195],False
716,V13155E1,26,Friday,Afternoon,02:00,3,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
717,V13159E1,11,Saturday,Afternoon,02:00,10,['St Andrews Rm 237'],[30],True
718,V13163E1,25,Friday,Morning,02:00,3,['Gilbert Scott Conf Suite Rm 356'],[40],False
719,V13169E1,14,Monday,Afternoon,02:00,8,['St Andrews Rm 227 '],[50],True
720,V13173E1,17,Tuesday,Afternoon,02:00,4,['Gilbert Scott Conf Suite Rm 250'],[40],True
721,V13177E1,8,Friday,Afternoon,02:00,10,['Gilbert Scott Conf Suite Rm 251'],[15],True
722,V13181E1,5,Thursday,Afternoon,02:00,5,['Gilbert Scott Conf Suite Rm 253'],[40],True
723,V13185E1,26,Friday,Afternoon,03:00,13,"['Gilbert Scott Conf Suite Rm 251', 'Adam Smith 915']","[15, 26]",True
724,V13197E1,17,Tuesday,Afternoon,02:00,9,['Adam Smith 915'],[26],True
725,V13214E1,11,Saturday,Afternoon,02:00,16,['Fore'],[64],True
726,V13296E1,7,Friday,Morning,01:30,14,['James Watt Design Studio A'],[54],True
727,V41103E1,27,Friday,Evening,01:00,10,['Joseph Black A504'],[25],True
728,V41112E1,4,Thursday,Morning,01:00,19,['Hunter East'],[195],True
729,V41124E1,1,Wednesday,Morning,01:00,13,"['St Andrews Gym Hall', 'John McIntyre Rm 208']","[110, 40]",True
730,V41133E1,6,Thursday,Evening,01:30,19,['Hunter West'],[195],True
731,V41142E1,2,Wednesday,Afternoon,01:00,65,['Bute'],[230],True
732,V41143E1,15,Monday,Evening,01:00,9,['Bute'],[230],True
733,V42103E1,6,Thursday,Evening,01:00,15,['James Watt Design Studio B'],[69],True
734,V42112E1,20,Wednesday,Afternoon,02:00,28,['WILTF'],[60],True
735,V42117E1,13,Monday,Morning,02:00,15,['Gilbert Scott Conf Suite Rm 250'],[40],False
736,V42124E1,25,Friday,Morning,02:00,28,['St Andrews Rm 237'],[30],True
737,V42133E1,22,Thursday,Morning,01:00,34,['Rankine 601'],[37],True
738,V42143E1,24,Thursday,Evening,01:00,10,['St Andrews Gym Hall'],[110],True
739,V43103E1,11,Saturday,Afternoon,01:00,15,['Gilbert Scott Conf Suite Rm 253'],[40],True
740,V43112E1,4,Thursday,Morning,02:00,16,['Joseph Black A504'],[25],True
741,V43117E1,14,Monday,Afternoon,02:00,6,['Rankine 601'],[37],False
742,V43124E1,7,Friday,Morning,02:00,28,['Rankine 630'],[55],True
743,V43125E1,25,Friday,Morning,02:00,10,['Randolph'],[85],True
744,V43133E1,9,Friday,Evening,01:00,22,['James Watt Design Studio A'],[54],True
745,V43143E1,19,Wednesday,Morning,01:00,17,['Hunter West'],[195],True
746,V43239E1,17,Tuesday,Afternoon,01:00,17,['John McIntyre Rm 201'],[100],True
747,V61110E1,21,Wednesday,Evening,01:30,62,['Senate'],[80],True
748,V61120E1,7,Friday,Morning,01:30,60,['Senate'],[80],True
749,V62200E1,18,Tuesday,Evening,01:30,37,['Kelvin Blg Rm 220'],[50],True
750,V6A100E1,10,Saturday,Morning,01:30,96,['Hunter West'],[195],True
751,V6B302E1,16,Tuesday,Morning,01:30,43,['Kelvin Blg Rm 323/324'],[50],True
752,V6B306E1,11,Saturday,Afternoon,01:30,16,['Hunter East'],[195],True
753,V6B307E1,22,Thursday,Morning,01:30,15,['Rankine 630'],[55],True
754,V6B308E1,8,Friday,Afternoon,01:30,18,['OTC'],[110],True
755,V6B310E1,19,Wednesday,Morning,01:30,1,['Gilbert Scott Conf Suite Rm 356'],[40],False
756,V6B313E1,1,Wednesday,Morning,01:30,5,"['OTC', 'Gilbert Scott Conf Suite Rm 356']","[110, 40]",True
757,V6B329E1,22,Thursday,Morning,01:30,17,['Gilbert Scott Conf Suite Rm 253'],[40],True
758,V6B333E1,25,Friday,Morning,01:30,5,['WILTF'],[60],True
759,V6B335E1,17,Tuesday,Afternoon,01:30,1,['James Watt Design Studio A'],[54],False
760,V6B336E1,4,Thursday,Morning,01:30,24,['Kelvin Gallery'],[230],True
761,V71101E1,20,Wednesday,Afternoon,01:30,1,['Rankine 630'],[55],False
762,V72119E1,7,Friday,Morning,01:30,19,"['Rankine 629', 'Sir Charles Wilson']","[53, 60]",True
763,V72121E1,17,Tuesday,Afternoon,01:30,42,['St Andrews Gym Hall'],[110],True
764,V72AINE1,13,Monday,Morning,01:30,33,['OTC'],[110],True
765,V73127E1,23,Thursday,Afternoon,03:00,15,['Joseph Black A504'],[25],True
766,V73128E1,1,Wednesday,Morning,01:30,16,['OTC'],[110],True
767,V73232E1,20,Wednesday,Afternoon,03:00,29,['Rankine 601'],[37],True
768,V73233E1,10,Saturday,Morning,03:00,7,['Rankine 630'],[55],False
769,V73MD1E1,18,Tuesday,Evening,01:30,29,"['Hunter East', 'WILTF', 'St Andrews Rm 234']","[195, 60, 40]",True
770,V7A101E1,5,Thursday,Afternoon,01:30,52,['Sir Charles Wilson'],[60],True
771,V7A105E1,21,Wednesday,Evening,01:30,40,['Randolph'],[85],True
772,V7A107E1,14,Monday,Afternoon,01:30,67,['Bute'],[230],True
773,V7A109E1,6,Thursday,Evening,01:30,46,['Senate'],[80],True
774,V7A117E1,4,Thursday,Morning,01:30,31,['Kelvin Blg Rm 220'],[50],True
775,V7A204E1,22,Thursday,Morning,01:30,65,['Kelvin Gallery'],[230],True
776,V7A211E1,24,Thursday,Evening,01:30,53,['Fore'],[64],True
777,V7A214E1,8,Friday,Afternoon,01:30,25,"['St Andrews Rm 237', 'John McIntyre Rm 201']","[30, 100]",True
778,V7A216E1,19,Wednesday,Morning,01:30,31,['Kelvin Hall'],[500],True
779,V81101E1,4,Thursday,Morning,01:30,32,['Senate'],[80],True
780,V81103E1,10,Saturday,Morning,01:30,4,['Gilbert Scott Conf Suite Rm 253'],[40],True
781,V81105E1,2,Wednesday,Afternoon,01:30,21,['St Andrews Rm 234'],[40],True
782,V81107E1,17,Tuesday,Afternoon,01:30,38,['John McIntyre Rm 201'],[100],True
783,V81109E1,27,Friday,Evening,01:30,56,['Kelvin Hall'],[500],True
784,V81C17E1,10,Saturday,Morning,02:00,3,['Gilbert Scott Conf Suite Rm 251'],[15],True
785,V82110E1,3,Wednesday,Evening,01:30,50,['Randolph'],[85],True
786,V82111E1,27,Friday,Evening,01:30,21,['Kelvin Gallery'],[230],True
787,V82113E1,24,Thursday,Evening,01:30,43,['Kelvin Hall'],[500],True
788,V82115E1,19,Wednesday,Morning,01:30,50,['Randolph'],[85],True
789,V82C01E1,14,Monday,Afternoon,02:00,17,['St Andrews Rm 234'],[40],True
790,V83119E1,20,Wednesday,Afternoon,01:30,16,['St Andrews Rm 227 '],[50],True
791,V83123E1,6,Thursday,Evening,01:30,20,['Hunter East'],[195],True
792,V83138E1,26,Friday,Afternoon,01:30,11,"['St Andrews Rm 237', 'Kelvin Hall']","[30, 500]",True
793,V83143E1,10,Saturday,Morning,01:30,10,['Joseph Black A504'],[25],True
794,W31A12E1,13,Monday,Morning,01:30,24,['John McIntyre Rm 201'],[100],True
795,W32C10E1,13,Monday,Morning,01:30,16,['Gilbert Scott Conf Suite Rm 250'],[40],True
796,W32F10E1,5,Thursday,Afternoon,01:30,15,['Gilbert Scott Conf Suite Rm 250'],[40],True
797,W32H10E1,8,Friday,Afternoon,01:30,6,['St Andrews Rm 227 '],[50],True
798,W32H14E1,23,Thursday,Afternoon,01:30,12,['Gilbert Scott Conf Suite Rm 251'],[15],True
799,W32H16E1,19,Wednesday,Morning,01:30,13,['Gilbert Scott Conf Suite Rm 253'],[40],True
