,student_code,exam_code,slot_index,day,type,duration,total_students,rooms,rooms_capacity
18997,D935776250,G12ME1E1,16,Tuesday,Morning,02:00,108,"['Kelvin Hall', 'Bute']","[500, 230]"
18998,D935776250,G12MM1E1,5,Thursday,Afternoon,02:00,109,"['Hunter West', 'Kelvin Hall']","[195, 500]"
18999,D935777257,F12I02E1,22,Thursday,Morning,02:00,122,['Hunter West'],[195]
19000,D935777257,F12O02E1,14,Monday,Afternoon,02:00,114,['Kelvin Hall'],[500]
19001,D935777257,F12P02E1,7,Friday,Morning,02:00,122,"['Kelvin Gallery', 'Hunter West']","[230, 195]"
19002,D935777257,F12X02E1,11,Saturday,Afternoon,02:00,65,['James Watt Design Studio B'],[69]
19003,D935777327,G52ALGE1,13,Monday,Morning,02:00,62,['Hunter East'],[195]
19004,D935777327,G52OBJE1,22,Thursday,Morning,02:00,61,['Hunter West'],[195]
19005,D935777327,G5BCCNE1,25,Friday,Morning,02:00,81,['Kelvin Hall'],[500]
19006,D935777327,G5BGRAE1,10,Saturday,Morning,01:45,53,['James Watt Design Studio B'],[69]
19007,D935778759,B12301E1,25,Friday,Morning,02:00,16,"['John McIntyre Rm 201', 'Joseph Black C407 (no lift)']","[100, 25]"
19008,D935778759,B12302E1,7,Friday,Morning,02:00,16,['John McIntyre Rm 208'],[40]
19009,D935778759,B12303E1,23,Thursday,Afternoon,02:00,16,['Kelvin Hall'],[500]
19010,D935778759,C12321E1,5,Thursday,Afternoon,02:00,68,['Kelvin Gallery'],[230]
19011,D935778759,C82BUAE1,13,Monday,Morning,02:00,97,"['Kelvin Gallery', 'Hunter West']","[230, 195]"
19012,D935787577,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19013,D935787577,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19014,D935787577,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19015,D935787577,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19016,D935787577,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19017,D935789331,F321M1E1,16,Tuesday,Morning,02:00,94,['Bute'],[230]
19018,D935789331,F321Q2E1,4,Thursday,Morning,02:00,98,"['Kelvin Gallery', 'OTC']","[230, 110]"
19019,D935789331,F321T2E1,8,Friday,Afternoon,02:00,95,['Hunter East'],[195]
19020,D935789331,F321Z3E1,26,Friday,Afternoon,02:00,106,['Bute'],[230]
19021,D935789331,F3B1X4E1,20,Wednesday,Afternoon,02:00,78,['Hunter East'],[195]
19022,D935793659,F12I02E1,22,Thursday,Morning,02:00,122,['Hunter West'],[195]
19023,D935793659,F12O02E1,14,Monday,Afternoon,02:00,114,['Kelvin Hall'],[500]
19024,D935793659,F12P02E1,7,Friday,Morning,02:00,122,"['Kelvin Gallery', 'Hunter West']","[230, 195]"
19025,D935793659,F12X02E1,11,Saturday,Afternoon,02:00,65,['James Watt Design Studio B'],[69]
19026,D935797853,G52ALGE1,13,Monday,Morning,02:00,62,['Hunter East'],[195]
19027,D935797853,G52OBJE1,22,Thursday,Morning,02:00,61,['Hunter West'],[195]
19028,D935797853,G5BAIPE1,4,Thursday,Morning,01:45,31,"['St Andrews Rm 234', 'Rankine 630']","[40, 55]"
19029,D935797853,G5BCCNE1,25,Friday,Morning,02:00,81,['Kelvin Hall'],[500]
19030,D935797853,G5BGRAE1,10,Saturday,Morning,01:45,53,['James Watt Design Studio B'],[69]
19031,D935797886,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19032,D935797886,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19033,D935797886,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19034,D935797886,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19035,D935797886,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19036,D935803903,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19037,D935803903,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19038,D935803903,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19039,D935803903,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19040,D935803903,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19041,D935807576,F12I02E1,22,Thursday,Morning,02:00,122,['Hunter West'],[195]
19042,D935807576,F12O02E1,14,Monday,Afternoon,02:00,114,['Kelvin Hall'],[500]
19043,D935807576,F12P02E1,7,Friday,Morning,02:00,122,"['Kelvin Gallery', 'Hunter West']","[230, 195]"
19044,D935807576,F12X02E1,11,Saturday,Afternoon,02:00,65,['James Watt Design Studio B'],[69]
19045,D935808540,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19046,D935808540,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19047,D935808540,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19048,D935808540,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19049,D935808540,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19050,D935810048,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19051,D935810048,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19052,D935810048,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19053,D935810048,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19054,D935810048,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19055,D935813016,C12325E1,13,Monday,Morning,01:30,62,['Fore'],[64]
19056,D935813016,C42304E1,2,Wednesday,Afternoon,02:00,63,"['Hunter East', 'Kelvin Gallery']","[195, 230]"
19057,D935813016,C72303E1,19,Wednesday,Morning,03:00,50,['Rankine 630'],[55]
19058,D935815146,F12X04E1,16,Tuesday,Morning,01:30,9,['Fore'],[64]
19059,D935815146,F12X04E2,1,Wednesday,Morning,01:30,9,['Rankine 629'],[53]
19060,D935815146,F12X04E3,23,Thursday,Afternoon,01:30,9,['Gilbert Scott Conf Suite Rm 356'],[40]
19061,D935815146,N12203E1,25,Friday,Morning,01:30,102,"['Bute', 'OTC']","[230, 110]"
19062,D935815146,N1B201E1,9,Friday,Evening,01:30,120,['Hunter East'],[195]
19063,D935815146,N1B202E1,7,Friday,Morning,01:30,123,['Kelvin Gallery'],[230]
19064,D935819465,C81HAAE1,24,Thursday,Evening,01:00,23,['WILTF'],[60]
19065,D935819465,L82111E1,14,Monday,Afternoon,02:00,70,['Hunter West'],[195]
19066,D935819465,L82121E1,20,Wednesday,Afternoon,01:30,26,['St Andrews Rm 234'],[40]
19067,D935819465,L82125E1,11,Saturday,Afternoon,02:00,83,['St Andrews Gym Hall'],[110]
19068,D935819465,L82132E1,27,Friday,Evening,01:30,36,['St Andrews Rm 234'],[40]
19069,D935820645,F12I02E1,22,Thursday,Morning,02:00,122,['Hunter West'],[195]
19070,D935820645,F12O02E1,14,Monday,Afternoon,02:00,114,['Kelvin Hall'],[500]
19071,D935820645,F12P02E1,7,Friday,Morning,02:00,122,"['Kelvin Gallery', 'Hunter West']","[230, 195]"
19072,D935820645,F12X02E1,11,Saturday,Afternoon,02:00,65,['James Watt Design Studio B'],[69]
19073,D935820645,F311X2E1,19,Wednesday,Morning,01:00,25,['Randolph'],[85]
19074,D935821332,F321M1E1,16,Tuesday,Morning,02:00,94,['Bute'],[230]
19075,D935821332,F321Q2E1,4,Thursday,Morning,02:00,98,"['Kelvin Gallery', 'OTC']","[230, 110]"
19076,D935821332,F321T2E1,8,Friday,Afternoon,02:00,95,['Hunter East'],[195]
19077,D935821332,F321Z3E1,26,Friday,Afternoon,02:00,106,['Bute'],[230]
19078,D935821332,F3B1B3E1,1,Wednesday,Morning,02:00,40,['Rankine 629'],[53]
19079,D935832556,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19080,D935832556,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19081,D935832556,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19082,D935832556,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19083,D935832556,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19084,D935844320,G12AN1E1,27,Friday,Evening,02:00,103,"['Bute', 'Hunter East']","[230, 195]"
19085,D935844320,G12PR1E1,11,Saturday,Afternoon,02:00,115,"['Bute', 'Kelvin Gallery', 'Kelvin Hall']","[230, 230, 500]"
19086,D935844320,G12ST1E1,19,Wednesday,Morning,02:00,112,['Bute'],[230]
19087,D935844320,N1B201E1,9,Friday,Evening,01:30,120,['Hunter East'],[195]
19088,D935844320,N1B202E1,7,Friday,Morning,01:30,123,['Kelvin Gallery'],[230]
19089,D935844320,N1B407E1,5,Thursday,Afternoon,02:00,38,['Gilbert Scott Conf Suite Rm 253'],[40]
19090,D935844582,C82CUAE1,16,Tuesday,Morning,02:00,95,"['Kelvin Gallery', 'Bute']","[230, 230]"
19091,D935844582,C82MJAE1,1,Wednesday,Morning,02:00,42,"['Senate', 'Randolph', 'OTC']","[80, 85, 110]"
19092,D935844582,G5BAIPE1,4,Thursday,Morning,01:45,31,"['St Andrews Rm 234', 'Rankine 630']","[40, 55]"
19093,D935844582,G5BCCNE1,25,Friday,Morning,02:00,81,['Kelvin Hall'],[500]
19094,D935844582,V7A117E1,27,Friday,Evening,01:30,31,['Kelvin Hall'],[500]
19095,D935845925,G52ALGE1,13,Monday,Morning,02:00,62,['Hunter East'],[195]
19096,D935845925,G52OBJE1,22,Thursday,Morning,02:00,61,['Hunter West'],[195]
19097,D935845925,G5BAIPE1,4,Thursday,Morning,01:45,31,"['St Andrews Rm 234', 'Rankine 630']","[40, 55]"
19098,D935845925,G5BCCNE1,25,Friday,Morning,02:00,81,['Kelvin Hall'],[500]
19099,D935845925,G5BGRAE1,10,Saturday,Morning,01:45,53,['James Watt Design Studio B'],[69]
19100,D935846162,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19101,D935846162,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19102,D935846162,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19103,D935846162,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19104,D935846162,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19105,D935847985,G52ALGE1,13,Monday,Morning,02:00,62,['Hunter East'],[195]
19106,D935847985,G52OBJE1,22,Thursday,Morning,02:00,61,['Hunter West'],[195]
19107,D935847985,G5BCCNE1,25,Friday,Morning,02:00,81,['Kelvin Hall'],[500]
19108,D935847985,G5BGRAE1,10,Saturday,Morning,01:45,53,['James Watt Design Studio B'],[69]
19109,D935854455,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19110,D935854455,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19111,D935854455,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19112,D935854455,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19113,D935854455,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19114,D935857308,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19115,D935857308,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19116,D935857308,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19117,D935857308,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19118,D935857308,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19119,D935859243,G12AL1E1,2,Wednesday,Afternoon,02:00,109,['Hunter West'],[195]
19120,D935859243,G12ME1E1,16,Tuesday,Morning,02:00,108,"['Kelvin Hall', 'Bute']","[500, 230]"
19121,D935859243,G12MM1E1,5,Thursday,Afternoon,02:00,109,"['Hunter West', 'Kelvin Hall']","[195, 500]"
19122,D935859243,G52ALGE1,13,Monday,Morning,02:00,62,['Hunter East'],[195]
19123,D935859243,G52OBJE1,22,Thursday,Morning,02:00,61,['Hunter West'],[195]
19124,D935860940,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19125,D935860940,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19126,D935860940,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19127,D935860940,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19128,D935860940,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19129,D935867802,F12I02E1,22,Thursday,Morning,02:00,122,['Hunter West'],[195]
19130,D935867802,F12O02E1,14,Monday,Afternoon,02:00,114,['Kelvin Hall'],[500]
19131,D935867802,F12P02E1,7,Friday,Morning,02:00,122,"['Kelvin Gallery', 'Hunter West']","[230, 195]"
19132,D935870639,F321M1E1,16,Tuesday,Morning,02:00,94,['Bute'],[230]
19133,D935870639,F321Q2E1,4,Thursday,Morning,02:00,98,"['Kelvin Gallery', 'OTC']","[230, 110]"
19134,D935870639,F321T2E1,8,Friday,Afternoon,02:00,95,['Hunter East'],[195]
19135,D935870639,F321Z3E1,26,Friday,Afternoon,02:00,106,['Bute'],[230]
19136,D935870639,F3B1B3E1,1,Wednesday,Morning,02:00,40,['Rankine 629'],[53]
19137,D935872817,F12I02E1,22,Thursday,Morning,02:00,122,['Hunter West'],[195]
19138,D935872817,F12O02E1,14,Monday,Afternoon,02:00,114,['Kelvin Hall'],[500]
19139,D935872817,F12P02E1,7,Friday,Morning,02:00,122,"['Kelvin Gallery', 'Hunter West']","[230, 195]"
19140,D935872817,F311X2E1,19,Wednesday,Morning,01:00,25,['Randolph'],[85]
19141,D935872987,F321M1E1,16,Tuesday,Morning,02:00,94,['Bute'],[230]
19142,D935872987,F321Q2E1,4,Thursday,Morning,02:00,98,"['Kelvin Gallery', 'OTC']","[230, 110]"
19143,D935872987,F321T2E1,8,Friday,Afternoon,02:00,95,['Hunter East'],[195]
19144,D935872987,F321Z3E1,26,Friday,Afternoon,02:00,106,['Bute'],[230]
19145,D935872987,F3B1X4E1,20,Wednesday,Afternoon,02:00,78,['Hunter East'],[195]
19146,D935873043,F12I02E1,22,Thursday,Morning,02:00,122,['Hunter West'],[195]
19147,D935873043,F12O02E1,14,Monday,Afternoon,02:00,114,['Kelvin Hall'],[500]
19148,D935873043,F12P02E1,7,Friday,Morning,02:00,122,"['Kelvin Gallery', 'Hunter West']","[230, 195]"
19149,D935873043,F311B1E1,11,Saturday,Afternoon,01:00,43,['St Andrews Rm 227 '],[50]
19150,D935875449,F12I02E1,22,Thursday,Morning,02:00,122,['Hunter West'],[195]
19151,D935875449,F12O02E1,14,Monday,Afternoon,02:00,114,['Kelvin Hall'],[500]
19152,D935875449,F12P02E1,7,Friday,Morning,02:00,122,"['Kelvin Gallery', 'Hunter West']","[230, 195]"
19153,D935875449,F12X02E1,11,Saturday,Afternoon,02:00,65,['James Watt Design Studio B'],[69]
19154,D935876594,G52ALGE1,13,Monday,Morning,02:00,62,['Hunter East'],[195]
19155,D935876594,G52OBJE1,22,Thursday,Morning,02:00,61,['Hunter West'],[195]
19156,D935876594,G5BCCNE1,25,Friday,Morning,02:00,81,['Kelvin Hall'],[500]
19157,D935876594,G5BGRAE1,10,Saturday,Morning,01:45,53,['James Watt Design Studio B'],[69]
19158,D935877616,F12P03E1,8,Friday,Afternoon,02:00,9,['John McIntyre Rm 201'],[100]
19159,D935877616,F12X05E1,16,Tuesday,Morning,02:00,9,['Kelvin Blg Rm 220'],[50]
19160,D935877616,J5BORME1,22,Thursday,Morning,02:00,12,['Kelvin Gallery'],[230]
19161,D935877616,J5BSMAE1,19,Wednesday,Morning,02:00,14,['Kelvin Hall'],[500]
19162,D935885699,G52ALGE1,13,Monday,Morning,02:00,62,['Hunter East'],[195]
19163,D935885699,G52OBJE1,22,Thursday,Morning,02:00,61,['Hunter West'],[195]
19164,D935885699,G5BAIPE1,4,Thursday,Morning,01:45,31,"['St Andrews Rm 234', 'Rankine 630']","[40, 55]"
19165,D935885699,G5BCCNE1,25,Friday,Morning,02:00,81,['Kelvin Hall'],[500]
19166,D935885699,G5BGRAE1,10,Saturday,Morning,01:45,53,['James Watt Design Studio B'],[69]
19167,D935897016,C12325E1,13,Monday,Morning,01:30,62,['Fore'],[64]
19168,D935897016,C42304E1,2,Wednesday,Afternoon,02:00,63,"['Hunter East', 'Kelvin Gallery']","[195, 230]"
19169,D935897016,C72303E1,19,Wednesday,Morning,03:00,50,['Rankine 630'],[55]
19170,D935898035,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19171,D935898035,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19172,D935898035,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19173,D935898035,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19174,D935898035,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19175,D935898862,C82BUAE1,13,Monday,Morning,02:00,97,"['Kelvin Gallery', 'Hunter West']","[230, 195]"
19176,D935898862,C82CUAE1,16,Tuesday,Morning,02:00,95,"['Kelvin Gallery', 'Bute']","[230, 230]"
19177,D935898862,C82MHAE1,5,Thursday,Afternoon,02:00,75,"['John McIntyre Rm 201', 'St Andrews Gym Hall']","[100, 110]"
19178,D935900257,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19179,D935900257,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19180,D935900257,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19181,D935900257,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19182,D935900257,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19183,D935901335,C81IDAE1,10,Saturday,Morning,01:00,54,['Rankine 630'],[55]
19184,D935901335,F12I02E1,22,Thursday,Morning,02:00,122,['Hunter West'],[195]
19185,D935901335,F12O02E1,14,Monday,Afternoon,02:00,114,['Kelvin Hall'],[500]
19186,D935901335,F12P02E1,7,Friday,Morning,02:00,122,"['Kelvin Gallery', 'Hunter West']","[230, 195]"
19187,D935901461,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19188,D935901461,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19189,D935901461,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19190,D935901461,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19191,D935901461,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19192,D935910108,F12I02E1,22,Thursday,Morning,02:00,122,['Hunter West'],[195]
19193,D935910108,F12O02E1,14,Monday,Afternoon,02:00,114,['Kelvin Hall'],[500]
19194,D935910108,F12P02E1,7,Friday,Morning,02:00,122,"['Kelvin Gallery', 'Hunter West']","[230, 195]"
19195,D935911035,C12331E1,22,Thursday,Morning,01:30,14,['Kelvin Hall'],[500]
19196,D935911035,C12332E1,8,Friday,Afternoon,03:00,48,['Kelvin Hall'],[500]
19197,D935911035,C12333E1,5,Thursday,Afternoon,01:30,15,['Rankine 601'],[37]
19198,D935911035,LKA1FAE1,17,Tuesday,Afternoon,02:00,141,['Bute'],[230]
19199,D935911297,F12I02E1,22,Thursday,Morning,02:00,122,['Hunter West'],[195]
19200,D935911297,F12O02E1,14,Monday,Afternoon,02:00,114,['Kelvin Hall'],[500]
19201,D935911297,F12P02E1,7,Friday,Morning,02:00,122,"['Kelvin Gallery', 'Hunter West']","[230, 195]"
19202,D935911297,F12X02E1,11,Saturday,Afternoon,02:00,65,['James Watt Design Studio B'],[69]
19203,D935914221,F321M1E1,16,Tuesday,Morning,02:00,94,['Bute'],[230]
19204,D935914221,F321Q2E1,4,Thursday,Morning,02:00,98,"['Kelvin Gallery', 'OTC']","[230, 110]"
19205,D935914221,F321T2E1,8,Friday,Afternoon,02:00,95,['Hunter East'],[195]
19206,D935914221,F321Z3E1,26,Friday,Afternoon,02:00,106,['Bute'],[230]
19207,D935914221,F3B1X4E1,20,Wednesday,Afternoon,02:00,78,['Hunter East'],[195]
19208,D935915022,G12AL1E1,2,Wednesday,Afternoon,02:00,109,['Hunter West'],[195]
19209,D935915022,G12AN1E1,27,Friday,Evening,02:00,103,"['Bute', 'Hunter East']","[230, 195]"
19210,D935915022,G12ME1E1,16,Tuesday,Morning,02:00,108,"['Kelvin Hall', 'Bute']","[500, 230]"
19211,D935915022,G12MM1E1,5,Thursday,Afternoon,02:00,109,"['Hunter West', 'Kelvin Hall']","[195, 500]"
19212,D935915022,G12PR1E1,11,Saturday,Afternoon,02:00,115,"['Bute', 'Kelvin Gallery', 'Kelvin Hall']","[230, 230, 500]"
19213,D935915022,G12ST1E1,19,Wednesday,Morning,02:00,112,['Bute'],[230]
19214,D935915088,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19215,D935915088,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19216,D935915088,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19217,D935915088,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19218,D935915088,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19219,D935919488,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19220,D935919488,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19221,D935919488,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19222,D935919488,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19223,D935919488,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19224,D935920152,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19225,D935920152,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19226,D935920152,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19227,D935920152,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19228,D935920152,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19229,D935921687,G12AN1E1,27,Friday,Evening,02:00,103,"['Bute', 'Hunter East']","[230, 195]"
19230,D935921687,G12PR1E1,11,Saturday,Afternoon,02:00,115,"['Bute', 'Kelvin Gallery', 'Kelvin Hall']","[230, 230, 500]"
19231,D935921687,G12ST1E1,19,Wednesday,Morning,02:00,112,['Bute'],[230]
19232,D935921687,N1B201E1,9,Friday,Evening,01:30,120,['Hunter East'],[195]
19233,D935921687,N1B202E1,7,Friday,Morning,01:30,123,['Kelvin Gallery'],[230]
19234,D935921687,N1B420E1,16,Tuesday,Morning,01:30,19,['John McIntyre Rm 201'],[100]
19235,D935921986,F12P03E1,8,Friday,Afternoon,02:00,9,['John McIntyre Rm 201'],[100]
19236,D935921986,F12X05E1,16,Tuesday,Morning,02:00,9,['Kelvin Blg Rm 220'],[50]
19237,D935921986,J5BORME1,22,Thursday,Morning,02:00,12,['Kelvin Gallery'],[230]
19238,D935921986,J5BSMAE1,19,Wednesday,Morning,02:00,14,['Kelvin Hall'],[500]
19239,D935923393,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19240,D935923393,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19241,D935923393,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19242,D935923393,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19243,D935923393,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19244,D935930933,C81IAAE1,7,Friday,Morning,01:00,67,['Senate'],[80]
19245,D935930933,G111GBE1,20,Wednesday,Afternoon,02:00,222,['Kelvin Hall'],[500]
19246,D935930933,G51DSDE1,10,Saturday,Morning,01:45,55,"['Randolph', 'Senate', 'St Andrews Gym Hall']","[85, 80, 110]"
19247,D935930933,G51MC1E1,19,Wednesday,Morning,02:00,65,"['OTC', 'John McIntyre Rm 201']","[110, 100]"
19248,D935930944,B32321E1,26,Friday,Afternoon,01:00,119,['Kelvin Hall'],[500]
19249,D935930944,B32322E1,2,Wednesday,Afternoon,01:00,110,['Kelvin Hall'],[500]
19250,D935930944,B32325E1,13,Monday,Morning,02:00,110,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]"
19251,D935930944,B32326E1,21,Wednesday,Evening,01:00,110,['OTC'],[110]
19252,D935930944,B32327E1,8,Friday,Afternoon,02:00,110,"['Bute', 'Hunter West']","[230, 195]"
19253,D935931402,G12AL1E1,2,Wednesday,Afternoon,02:00,109,['Hunter West'],[195]
19254,D935931402,G12AN1E1,27,Friday,Evening,02:00,103,"['Bute', 'Hunter East']","[230, 195]"
19255,D935931402,G12ME1E1,16,Tuesday,Morning,02:00,108,"['Kelvin Hall', 'Bute']","[500, 230]"
19256,D935931402,G12MM1E1,5,Thursday,Afternoon,02:00,109,"['Hunter West', 'Kelvin Hall']","[195, 500]"
19257,D935931402,G12PR1E1,11,Saturday,Afternoon,02:00,115,"['Bute', 'Kelvin Gallery', 'Kelvin Hall']","[230, 230, 500]"
19258,D935931402,G12ST1E1,19,Wednesday,Morning,02:00,112,['Bute'],[230]
19259,D935935123,G12AL1E1,2,Wednesday,Afternoon,02:00,109,['Hunter West'],[195]
19260,D935935123,G12AN1E1,27,Friday,Evening,02:00,103,"['Bute', 'Hunter East']","[230, 195]"
19261,D935935123,G12ME1E1,16,Tuesday,Morning,02:00,108,"['Kelvin Hall', 'Bute']","[500, 230]"
19262,D935935123,G12MM1E1,5,Thursday,Afternoon,02:00,109,"['Hunter West', 'Kelvin Hall']","[195, 500]"
19263,D935935123,G12PR1E1,11,Saturday,Afternoon,02:00,115,"['Bute', 'Kelvin Gallery', 'Kelvin Hall']","[230, 230, 500]"
19264,D935935123,G12ST1E1,19,Wednesday,Morning,02:00,112,['Bute'],[230]
19265,D935935466,F321M1E1,16,Tuesday,Morning,02:00,94,['Bute'],[230]
